2023-02-04 08:26:35,465: Fetching Zamorak Stats for Group Size = 3
2023-02-04 11:00:30,646: Total Teams: 7063
2023-02-04 11:00:30,646: Total Unique Players: 5252
+--------------+-------+----------------+
|     Name     | Count | Highest Enrage |
| Lolly Banana |   3   |      500       |
| RakettiNorsu |   3   |      500       |
|   Debates    |   3   |      500       |
|     Awwi     |   3   |      500       |
|     d0ls     |   3   |      500       |
|  ItsGemGem   |   3   |      500       |
|  Frenemies   |   3   |      500       |
| IrohsProdigy |   3   |      500       |
|    5pirit    |   3   |      500       |
|  Rich Doja   |   3   |      500       |
|   Le Vamp    |   3   |      500       |
|    lRolo     |   3   |      500       |
|  Temptati0n  |   3   |      500       |
| Wet Mallard  |   3   |      500       |
|   Andykoul   |   3   |      500       |
|   Straytus   |   3   |      500       |
| EnviousSkill |   3   |      500       |
|    xxelA     |   3   |      500       |
|  Unholy Doc  |   3   |      500       |
| Super Monky  |   3   |      500       |
| DragonHamm3r |   3   |      500       |
|    Regals    |   3   |      500       |
|    Brewer    |   3   |      500       |
|   Hurly52    |   3   |      500       |
|   Hostages   |   3   |      500       |
|    Cinch     |   3   |      500       |
| DROP MY BOW  |   3   |      500       |
|  RebelSoul   |   3   |      500       |
|  Ancient SM  |   3   |      500       |
| wannaquitrs1 |   3   |      500       |
|   SoRiNoiK   |   3   |      500       |
|    Maxsy     |   3   |      500       |
|  The Purged  |   3   |      500       |
| I Died in MG |   3   |      500       |
|     Qciz     |   3   |      500       |
|    St ef     |   3   |      500       |
|    Roof1     |   3   |      500       |
|   Pretzek    |   3   |      500       |
|    bOwOlg    |   3   |      500       |
| Dictator Fal |   3   |      500       |
|   Arpzera    |   3   |      500       |
|   Fedwells   |   3   |      500       |
|  Brad Smith  |   3   |      500       |
|  Blu_Aichu   |   3   |      500       |
| TheBloodWars |   3   |      500       |
|     Niut     |   3   |      500       |
|    Endrin    |   3   |      430       |
| XxKazooiexX  |   3   |      430       |
|  IronRngBtw  |   3   |      410       |
| Maguire4hed  |   3   |      410       |
|     Geje     |   3   |      410       |
|    Reca9     |   3   |      410       |
|   Blizzedo   |   3   |      400       |
| Tree in Wind |   3   |      400       |
|     zZBA     |   3   |      400       |
|   Sherwien   |   3   |      400       |
|    Tienzo    |   3   |      400       |
|    Zoumy     |   3   |      400       |
| HotBoiThicc  |   3   |      400       |
|  GodzChild   |   3   |      400       |
|  Sup Falco   |   3   |      390       |
|  Sage Black  |   3   |      390       |
| sldsepnupues |   3   |      390       |
|    Swedun    |   3   |      390       |
| miniimuffin  |   3   |      380       |
| Casual Pvmer |   3   |      360       |
|     bib      |   3   |      350       |
| Charming Dab |   3   |      350       |
| Its Me Bart  |   3   |      350       |
|   Papi oms   |   3   |      350       |
| Lucky Lukeyy |   3   |      340       |
| King C4tfish |   3   |      330       |
| Alter Saber  |   3   |      330       |
| FreakAthlete |   3   |      330       |
|  foxy racer  |   3   |      330       |
|  Gentibirl   |   3   |      320       |
|  wishmakerz  |   3   |      320       |
| McRibEnjoyer |   3   |      320       |
|   KinoBeat   |   3   |      320       |
| Be Ice To Me |   3   |      320       |
|   Hn Elis    |   3   |      320       |
|   Pengvin    |   3   |      313       |
|     Keny     |   3   |      310       |
|     pjm      |   3   |      310       |
|   Reg5000    |   3   |      310       |
|  Crazy Fro   |   3   |      300       |
|   amneste    |   3   |      300       |
| MasterOfSlay |   3   |      300       |
|  Just KevIM  |   3   |      300       |
|   naught y   |   3   |      300       |
|   Tempest    |   3   |      300       |
| MadMonk2424  |   3   |      300       |
|   xJordyy    |   3   |      300       |
|  Primerino   |   3   |      300       |
| General Tyro |   3   |      300       |
|   ok mens    |   3   |      300       |
|   MrFlynn    |   3   |      300       |
|  Fire Afrit  |   3   |      300       |
| DansGame DPS |   3   |      300       |
| Nottah Thing |   3   |      300       |
| AlexWeebster |   3   |      300       |
|    Kienan    |   3   |      300       |
|    nessie    |   3   |      300       |
|   Monge43    |   3   |      300       |
|    ElDuke    |   3   |      300       |
|   Treester   |   3   |      300       |
|   Betonno    |   3   |      300       |
|  Robbycool   |   3   |      300       |
|  Real Allen  |   3   |      300       |
| Slappy titts |   3   |      300       |
| xDarth Yodax |   3   |      300       |
| j o k e r 1  |   3   |      300       |
| omg its jaja |   3   |      300       |
|  VialOfIvy   |   3   |      300       |
| SnowlakSlayr |   3   |      300       |
|    medusa    |   3   |      300       |
|  Coolkid57   |   3   |      300       |
|     Oaft     |   3   |      300       |
| Dead Space 2 |   3   |      300       |
|   Jadinko    |   3   |      300       |
|    Memes     |   3   |      300       |
| My Irl Name  |   3   |      300       |
|   Tony Y2J   |   3   |      300       |
| WangGolfDog  |   3   |      300       |
| Emperor Bozz |   3   |      300       |
| Winsome Lad  |   3   |      300       |
|   Doc Tod    |   3   |      300       |
| Knightmare7  |   3   |      300       |
|  Good Alias  |   3   |      300       |
| Rnger_Racoon |   3   |      300       |
|  Tri Hard 7  |   3   |      300       |
| wrldgardian  |   3   |      290       |
|    Fleau     |   3   |      290       |
| AveragePvmer |   3   |      290       |
|   Bushy Z    |   3   |      290       |
| NexOffender  |   3   |      280       |
| Silver Elven |   3   |      280       |
|  Bowwow Jr   |   3   |      280       |
|  Just Boss   |   3   |      270       |
| Wise 0ld Ali |   3   |      270       |
|   Bryan S    |   3   |      270       |
|    Leuca     |   3   |      270       |
|   MACKOOO    |   3   |      270       |
|    Zeald     |   3   |      270       |
|  Maxed Mark  |   3   |      260       |
|    Peezle    |   3   |      260       |
|  Radicalism  |   3   |      252       |
|     3cc      |   3   |      250       |
|    Stormy    |   3   |      250       |
| Lord Shiluru |   3   |      250       |
|   NekoSigh   |   3   |      250       |
|   Z Blink    |   3   |      250       |
|   Im Sanny   |   3   |      250       |
| Daddy Donnie |   3   |      250       |
| Spooky Toona |   3   |      250       |
|   itsRyan0   |   3   |      250       |
| Dabin Season |   3   |      250       |
|    Statz     |   3   |      250       |
|  Legend57x   |   3   |      250       |
|   lekenny    |   3   |      250       |
|   xMersky    |   3   |      250       |
|   Ke-Chow    |   3   |      250       |
|  mini sally  |   3   |      250       |
|   Minimap    |   3   |      250       |
|   Sickness   |   3   |      250       |
|  Alencar_96  |   3   |      250       |
|  smitheris   |   3   |      250       |
| Prayermonger |   3   |      250       |
|    Wall1     |   3   |      250       |
|   Ruthless   |   3   |      250       |
|    KerbyC    |   3   |      250       |
|   Isigned    |   3   |      230       |
|  Tagger888   |   3   |      225       |
|  Tubbeladen  |   3   |      220       |
|  Microstove  |   3   |      200       |
|     huo      |   3   |      200       |
| dentplatypus |   3   |      200       |
|  Pvm Pengu   |   3   |      200       |
|    Saltea    |   3   |      200       |
|   An Doubt   |   3   |      200       |
| pthentraken  |   3   |      200       |
|    Miswak    |   3   |      200       |
|   ran from   |   3   |      200       |
| gaspesien96  |   3   |      200       |
|    Aquass    |   3   |      200       |
|    J oppe    |   3   |      200       |
|   Sceptal    |   3   |      200       |
|   EvilJabz   |   3   |      200       |
|   szitello   |   3   |      200       |
|   Woooshly   |   3   |      200       |
|  WillSense   |   3   |      200       |
|    Dyeing    |   3   |      200       |
|   Mr Miso    |   3   |      200       |
|    Matedu    |   3   |      200       |
|    Pierle    |   3   |      200       |
|  Techno630   |   3   |      200       |
|   tan4444    |   3   |      200       |
|   Zingstah   |   3   |      200       |
| ShadedWisper |   3   |      200       |
|   G a r y    |   3   |      200       |
|  Mini Zily   |   3   |      200       |
|  Angel Paul  |   3   |      200       |
|     Fasl     |   3   |      200       |
|    Kiryn     |   3   |      200       |
| TGamingFlame |   3   |      200       |
|    Bentin    |   3   |      200       |
| SBC Infinity |   3   |      200       |
| Ardyn Izunia |   3   |      200       |
|   No Totem   |   3   |      200       |
| MorgnFreeman |   3   |      200       |
|    doofie    |   3   |      200       |
| Pick your ID |   3   |      200       |
|   Affinis    |   3   |      200       |
| Antzinpants  |   3   |      200       |
|     Mavi     |   3   |      200       |
| King of tin  |   3   |      200       |
| Torstol Iron |   3   |      200       |
|   Mainiii    |   3   |      200       |
| Primal Spoon |   3   |      200       |
| Wisharrav13  |   3   |      200       |
|    Stroke    |   3   |      200       |
|     20MM     |   3   |      200       |
|   Howdy21    |   3   |      200       |
|    Hamsta    |   3   |      200       |
|  KtTheLemon  |   3   |      200       |
|     DBR      |   3   |      200       |
|   DeathKid   |   3   |      200       |
|  rowlanddr   |   3   |      200       |
|     CH3M     |   3   |      200       |
|  Best Joey   |   3   |      200       |
|   Fujisaki   |   3   |      200       |
|   Imme too   |   3   |      200       |
| A N I M E ii |   3   |      200       |
|    xelale    |   3   |      200       |
| O Alcoolatra |   3   |      200       |
|    Nsoak     |   3   |      200       |
|  A Twin Dad  |   3   |      200       |
|  PROLovag9   |   3   |      200       |
|    XOBIRD    |   3   |      200       |
|   T00T0XIC   |   3   |      200       |
|    c ody     |   3   |      200       |
|   Free Sun   |   3   |      200       |
|   Regtime    |   3   |      200       |
| Chipbighead  |   3   |      200       |
|   Dt Ahmet   |   3   |      200       |
|  TealTomato  |   3   |      200       |
|   Tjuvjakt   |   3   |      200       |
|  Lalaidama   |   3   |      200       |
| slutty goose |   3   |      200       |
|   Nanerds    |   3   |      200       |
|    jooci     |   3   |      200       |
|   Zinggy09   |   3   |      200       |
|    Dsrsrs    |   3   |      200       |
|  Im Blitzz   |   3   |      200       |
|  Moonvessel  |   3   |      180       |
| Husky Willow |   3   |      180       |
|    Amewia    |   3   |      170       |
|  Kaylee123   |   3   |      170       |
| somenoobguy  |   3   |      150       |
|  OMGitsFear  |   3   |      150       |
|  Phyzzix4PF  |   3   |      150       |
|   jasperew   |   3   |      150       |
| Dirty Demize |   3   |      150       |
| Dizzy PaceP  |   3   |      150       |
| Eek The Nub  |   3   |      150       |
| a wild fury  |   3   |      150       |
| Rarity Belle |   3   |      150       |
|  MAXimalist  |   3   |      150       |
|   Ashutosh   |   3   |      130       |
|  Static007   |   3   |      130       |
| Anita Diknme |   3   |      130       |
|     Trem     |   3   |      110       |
|   SadP0re    |   3   |      100       |
|  NorthTank   |   3   |      100       |
|     Easa     |   3   |      100       |
|   Melindra   |   3   |      100       |
|  Wietseman   |   3   |      100       |
|  Tamp Pawn   |   3   |      100       |
|  xxRooster   |   3   |      100       |
|   confess    |   3   |      100       |
|  Teemo4hit   |   3   |      100       |
|    Putfit    |   3   |      100       |
| XwarriorpvmX |   3   |      100       |
|  lil meeps   |   3   |      100       |
|   Quickpaw   |   3   |      100       |
|  KenichiRs   |   3   |      100       |
| Info Seeker  |   3   |      100       |
|  Naru Love   |   3   |      100       |
|   Andy Ugh   |   3   |      100       |
| x_SERAPHIM_x |   3   |      100       |
|   Nexytime   |   3   |      100       |
|   Maikeru    |   3   |      100       |
| Nanami Kuon  |   3   |      100       |
|  Naughtiest  |   3   |      100       |
|  Epic Smoke  |   3   |      100       |
|    F owl     |   3   |      100       |
|     Gymm     |   3   |      100       |
|    Mar zz    |   3   |      100       |
|    Barum7    |   3   |      100       |
| NatsuDagneel |   3   |      100       |
|  Rogier288   |   3   |      100       |
|   24 7 366   |   3   |      100       |
|   Thrombo    |   3   |      100       |
|  Atrum Dies  |   3   |      100       |
| God of Death |   3   |      100       |
| Robbyboy5811 |   3   |      100       |
