2023-02-04 08:26:29,096: Fetching Zamorak Stats for Group Size = 4
2023-02-04 08:59:05,266: Total Teams: 1938
2023-02-04 08:59:05,267: Total Unique Players: 2537
+--------------+-------+----------------+
|     Name     | Count | Highest Enrage |
|   CheesieQ   |   1   |      100       |
| AntiBugAcid  |   1   |      100       |
|   Lucho S    |   1   |      100       |
|      7B      |   1   |      100       |
| DEATHOFSOULS |   1   |      100       |
|   Rayhden    |   1   |      100       |
| xDarth Yodax |   1   |      100       |
|  Turboslak   |   1   |      100       |
|   T ristan   |   1   |      100       |
| sir solid009 |   1   |      100       |
|    Mexxie    |   1   |      100       |
|    KimoRS    |   1   |      100       |
|   Ayorial    |   1   |      100       |
| ChickChrissy |   1   |      100       |
|     Inpu     |   1   |      100       |
|  KJTHoward   |   1   |      100       |
| EldenR I N G |   1   |      100       |
| Sp00ned Tiny |   1   |      100       |
|   nessyboo   |   1   |      100       |
|   PvM Jay    |   1   |      100       |
|  Scarsbane   |   1   |      100       |
|  Vinnie is   |   1   |      100       |
|    iKetS     |   1   |      100       |
| Beast Powerz |   1   |      100       |
|   ZywOo420   |   1   |      100       |
|  Herr Stein  |   1   |      100       |
|   M R O B    |   1   |      100       |
|   Shereen    |   1   |      100       |
| Loads Dumper |   1   |      100       |
|   Renerog    |   1   |      100       |
|  Andres Mix  |   1   |      100       |
|   Hn Elis    |   1   |      100       |
|   Gerblore   |   1   |      100       |
|    MrHogs    |   1   |      100       |
|    Daniii    |   1   |      100       |
| NinjaaParrot |   1   |      100       |
|  Shooterer   |   1   |      100       |
|  R3yvenant   |   1   |      100       |
|  HypePainz   |   1   |      100       |
|    Reca9     |   1   |      100       |
|   Daedhead   |   1   |      100       |
| KonanaBanana |   1   |      100       |
|  I nstinct   |   1   |      100       |
|   P antufa   |   1   |      100       |
|    Hushar    |   1   |      100       |
|    Baarc1    |   1   |      100       |
|  Hirowareta  |   1   |      100       |
|  topknochi   |   1   |      100       |
|   Its Fray   |   1   |      100       |
|   MistrJay   |   1   |      100       |
|  Euphalias   |   1   |      100       |
|   cumsized   |   1   |      100       |
|   Artimas    |   1   |      100       |
|   ass simp   |   1   |      100       |
|    Sidus     |   1   |      100       |
|   lil spim   |   1   |      100       |
|   Prettier   |   1   |      100       |
|  MafiaFoxZ   |   1   |      100       |
|  Papa Usman  |   1   |      100       |
|  IronDevid   |   1   |      100       |
|  King Volk   |   1   |      100       |
|  Mila Iron   |   1   |      100       |
|  Sup Falco   |   1   |      100       |
| mini nexo x  |   1   |      100       |
|   Lexic0n    |   1   |      100       |
| insecure pay |   1   |      100       |
|   lronBuu    |   1   |      100       |
|   Dusky xo   |   1   |      100       |
| One Fist In  |   1   |      100       |
|  EvilDonkey  |   1   |      100       |
|    Magsie    |   1   |      100       |
|  EvilSladeZ  |   1   |      100       |
| SinnerDivine |   1   |      100       |
|  FightKiln   |   1   |      100       |
|    Zx-26     |   1   |      100       |
| Foodneeded24 |   1   |      100       |
| R O B 3 R T  |   1   |      100       |
| 1st Uruk Hai |   1   |      100       |
|   MRxNIKE    |   1   |      100       |
| tehwarbeast  |   1   |      100       |
|   Ace RIP    |   1   |      100       |
|   Regatta    |   1   |      100       |
|    Wamii     |   1   |      100       |
|   Anziety    |   1   |      100       |
|  Sintha Six  |   1   |      100       |
|  Seany8385   |   1   |      100       |
|   mirand a   |   1   |      100       |
| Pandoria1441 |   1   |      100       |
|    Emilfy    |   1   |      100       |
|  RSN Wukong  |   1   |      100       |
|   Leeeboo    |   1   |      100       |
|   Rachn3ra   |   1   |      100       |
|   Stevolap   |   1   |      100       |
|    Jazzyy    |   1   |      100       |
|    G3ralt    |   1   |      100       |
|  Angus Fist  |   1   |      100       |
|  kurromaru   |   1   |      100       |
| RoastedWRLD  |   1   |      100       |
|    xfoxx     |   1   |      100       |
|     sm c     |   1   |      100       |
|    Spaaga    |   1   |      100       |
| Tuckanuckle  |   1   |      100       |
|  Epic Smoke  |   1   |      100       |
| 11s_phillips |   1   |      100       |
|  Temptati0n  |   1   |      100       |
|     50p      |   1   |      100       |
|  Who Da Who  |   1   |      100       |
|  Rob Father  |   1   |      100       |
|    Mikeyz    |   1   |      100       |
|    Lassie    |   1   |      100       |
| Pannekoek69  |   1   |      100       |
|   dudidudi   |   1   |      100       |
|   Jedi9986   |   1   |      100       |
|    Hamsta    |   1   |      100       |
|    Elyna     |   1   |      100       |
|  Veronieee   |   1   |      100       |
|  Cacetinho   |   1   |      100       |
|   Brehhhhh   |   1   |      100       |
|  PvM Smoky   |   1   |      100       |
|    Kj234     |   1   |      100       |
|    Lawxyl    |   1   |      100       |
|  Kotogotoku  |   1   |      100       |
|  Icemot216   |   1   |      100       |
|    Tehmo     |   1   |      100       |
|  FelipeMxz   |   1   |      100       |
| Domestic Elf |   1   |      100       |
|    Cr iz     |   1   |      100       |
|   BossKid    |   1   |      100       |
|  Sparkle x   |   1   |      100       |
|  Milan Ale   |   1   |      100       |
|  ripoldacct  |   1   |      100       |
|  NinjaBorn   |   1   |      100       |
|  Tocandolo   |   1   |      100       |
|   XKronicX   |   1   |      100       |
| Pook Jankson |   1   |      100       |
|   Azaldie    |   1   |      100       |
|    AlBMo     |   1   |      100       |
|   Demolii    |   1   |      100       |
|   Homemade   |   1   |      100       |
| Cowboy Live  |   1   |      100       |
|  GlizzyPapa  |   1   |      100       |
| Skiddaphene  |   1   |      100       |
|   The Zap    |   1   |      100       |
|    Vahraz    |   1   |      100       |
| OneBrownBoi  |   1   |      100       |
| Serbian Man  |   1   |      100       |
|     Arti     |   1   |      100       |
|  Fight Ends  |   1   |      100       |
| Cruel Lambo1 |   1   |      100       |
| AscendedTay  |   1   |      100       |
|  Drago Kill  |   1   |      100       |
|     Ryno     |   1   |      100       |
| PurgeThorrr  |   1   |      100       |
|    Villr     |   1   |      100       |
|  buttergunt  |   1   |      100       |
|   50 Cent    |   1   |      100       |
|  Just Diber  |   1   |      100       |
| balzmahoneys |   1   |      100       |
|    0zzyy     |   1   |      100       |
| Soundscapes  |   1   |      100       |
|    0 v 0     |   1   |      100       |
|  Sushi Hub   |   1   |      100       |
|   Sweivy61   |   1   |      100       |
| She 8 My Ass |   1   |      100       |
|    enJ0Y     |   1   |      100       |
|   Ceramics   |   1   |      100       |
|     Omk      |   1   |      100       |
|    Crow99    |   1   |      100       |
|  Falcon142   |   1   |      100       |
|   POGO RS    |   1   |      100       |
| RNA_TheRock  |   1   |      100       |
|    P I O     |   1   |      100       |
|   Madmute    |   1   |      100       |
|  Pogmathon   |   1   |      100       |
| LucyGoosey42 |   1   |      100       |
|  El Turco11  |   1   |      100       |
|  Lucky Mian  |   1   |      100       |
|    Juaco     |   1   |      100       |
|   Joweeyy    |   1   |      100       |
| strmshardnow |   1   |      100       |
| Gorilla Glu  |   1   |      100       |
|    Swicks    |   1   |      100       |
| Legenddreams |   1   |      100       |
|   7 RewQas   |   1   |      100       |
|    Rezlor    |   1   |      100       |
|    Exabia    |   1   |      100       |
| DahliaStatus |   1   |      100       |
|   snapeyy    |   1   |      100       |
|    SN4CKS    |   1   |      100       |
|   Ez kills   |   1   |      100       |
|   Paisley    |   1   |      100       |
|  Tummy Ache  |   1   |      100       |
|  fsoa spec   |   1   |      100       |
| of the souls |   1   |      100       |
|  Bitmaximus  |   1   |      100       |
|  7xshadowx1  |   1   |      100       |
|    Zorat     |   1   |      100       |
| Ehth Wonder  |   1   |      100       |
|   Sceptal    |   1   |      100       |
|   0 to god   |   1   |      100       |
|   McLennan   |   1   |      100       |
|   Capybara   |   1   |      100       |
| killinspree4 |   1   |      100       |
|    Tuneba    |   1   |      100       |
|  Galantinho  |   1   |      100       |
| PvM Dragonic |   1   |      100       |
|    MrMoch    |   1   |      100       |
|    DarkQ     |   1   |      100       |
| WrathnBlood  |   1   |      100       |
|  Im Gimble   |   1   |      100       |
| xIamShrootx  |   1   |      100       |
|   Jade May   |   1   |      100       |
|  LuckyMini   |   1   |      100       |
|   Nerloni    |   1   |      100       |
| Tzok-Fatkoc  |   1   |      100       |
|   Rarijack   |   1   |      100       |
|  Wacko Star  |   1   |      100       |
|  Maxed Mark  |   1   |      100       |
|    MfSox     |   1   |      100       |
|   PANDA 94   |   1   |      100       |
|  Bunkagunk   |   1   |      100       |
|   l uciano   |   1   |      100       |
| Petrichor V  |   1   |      100       |
|  So Wolfey   |   1   |      100       |
|  Tagger888   |   1   |      100       |
|    Zoider    |   1   |      100       |
|  Rennegade0  |   1   |      100       |
|  daperlins   |   1   |      100       |
|    Campii    |   1   |      100       |
| Mikemicmike  |   1   |      100       |
|   ISO RNG    |   1   |      100       |
| II PeNNyWiSe |   1   |      100       |
|     Acog     |   1   |      100       |
|   ChaddyK    |   1   |      100       |
|    xelale    |   1   |      100       |
|  lil Mifyu   |   1   |      100       |
| Digory Barnz |   1   |      100       |
| Rarity Belle |   1   |      100       |
| Zuk Mah Bik  |   1   |      100       |
|  MAXimalist  |   1   |      100       |
| Smoke Along  |   1   |      100       |
| CHAD Jensen  |   1   |      100       |
| iron eumenes |   1   |      100       |
| o7 Commander |   1   |      100       |
| WhatItDoBooo |   1   |      100       |
| Iron Cowp0x  |   1   |      100       |
+--------------+-------+----------------+
